postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/CRywITuDebO/,"All eyes on Tokyo right now, with half of you glued to the men’s events at the Olympics, while the other half of you are hoping to fly there in September. #Olympics2020 #aboycandream",48,,"Tokyo, Japan",100847574753640,2021-07-26T14:01:46.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/223374842_413965576637432_9222136105872604999_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5mmC77jHC3EAX_oiPeC&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9tpRePhoIw6qxUbH98kZ9MfR5UlzKzHettRaZC2CxETw&oe=62414048&_nc_sid=86f79a,2626373209872525006,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRwKai5ja9W/,"Feast your eyes on the Malle Jardin, the 26 cm by 26.5 cm by 17 cm terrarium created by Nicolas Ghesquière in homage to @LouisVuitton's trunkmaking heritage. Made entirely of glass, it comes trimmed with palladium and topped with the classic VVN top handle. Love love love. 📸 Images courtesy of #LouisVuitton #plantsofinstagram",67,,Singapore,105565836144069,2021-07-25T13:53:43.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/223490261_1151367635350754_2348906354571663857_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=102&_nc_ohc=j8CxOKYkuAsAX9nh8oe&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-K-khO7jk9idvrAzzAWP9QkQ0nP7BVf9P-QOL8VX_dAQ&oe=6241903A&_nc_sid=86f79a,2625644384289144648,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRwKai5ja9W/,"Feast your eyes on the Malle Jardin, the 26 cm by 26.5 cm by 17 cm terrarium created by Nicolas Ghesquière in homage to @LouisVuitton's trunkmaking heritage. Made entirely of glass, it comes trimmed with palladium and topped with the classic VVN top handle. Love love love. 📸 Images courtesy of #LouisVuitton #plantsofinstagram",67,,Singapore,105565836144069,2021-07-25T13:53:43.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/225063506_127129842922007_563999265146872576_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sTZ2fQp8Q1wAX8xBsVI&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8MQln4SGrjdxHeWOeKADoRgMYNxmu8V6Y1scJW3UDA0w&oe=6241457B&_nc_sid=86f79a,2625644384305945023,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRtP0T0jJHe/,Rose bandung or barley? @diorbeauty @chanel.beauty #areyouthirsty,138,,Singapore,105565836144069,2021-07-24T10:43:12.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/220532661_267950188431785_4152378626770190700_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=NA4zRec1GmcAX8rDQgv&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9TrYqqsTIysqpN9PJK9eCA-WY5nMs8tvUYmycOdDgZVQ&oe=6240E69E&_nc_sid=86f79a,2624823723220046302,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRshokJjEcv/,Balenciaga and Bieber. 📸 Images courtesy of @balenciaga,46,,Singapore,105565836144069,2021-07-24T03:59:39.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/223472658_159399022951417_4680557032696607021_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=gYl043a0y6kAX9sN1Lq&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9dXYu4Re_aasUO3cFHUIRnNyGxUWG_c-GULzx83fCjDw&oe=62400950&_nc_sid=86f79a,2624620601491262029,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRshokJjEcv/,Balenciaga and Bieber. 📸 Images courtesy of @balenciaga,46,,Singapore,105565836144069,2021-07-24T03:59:39.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/223259581_114326377595687_5233648910381760999_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=tXyziQ2912MAX_2KF0D&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-hWEWWco6PZyWfzCXD-qLEf3bbFYGBEloR-Iz0cndlOg&oe=62414479&_nc_sid=86f79a,2624620601281572964,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRqqQIyDCNO/,"Something for everyone, and then some. Quick #PSA guys, @dior’s #DiorAW21 collection for the ladies will launch in Singapore on 29 July 2021. What do you love? 📸 Images courtesy of #Dior #tagafriend",40,,Singapore,105565836144069,2021-07-23T10:36:29.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/221588523_4194889487259909_5823784635398100066_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=I0NC3i9uyuQAX_WhXSN&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_ljQvLGEdwvFtzngVkk0_ytysPOINzg70RlDgprbp4nQ&oe=62407865&_nc_sid=86f79a,2624095559791420238,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRoE1p7D5vK/,"Best of both worlds. Also, a quick reminder to haul all your precious babies out and give them some TLC if you have the time. @chanelofficial @hermes #MiniKelly #MiniVanity",56,,Singapore,105565836144069,2021-07-22T10:31:04.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/222567438_547743583079132_4311065558138389088_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=S0h8pWhePqwAX--WjmK&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-V7G1BlknkDPx5Feboi9vbHRT5E9yx7KuFx9FicrLGRg&oe=62414ECB&_nc_sid=86f79a,2623368062275918794,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRjKewjDd8I/,"It’s not a bag, it’s the new Le Pliage® Green that’s made from recycled fibre that’s now in @longchamp stores (and online) in Singapore. Also, not a video of how it is actually made but you get the idea, right? 📽 #DoubleDucky for @bagaholicboy #LongchampSG",40,,"Singapore, Singapore",101630768023650,2021-07-20T12:44:10.000Z,,true,Video,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/220417831_553349612339640_2993373526310759688_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=W162xuu9mO8AX_PfW76&edm=APU89FABAAAA&ccb=7-4&oh=00_AT-iDbU8-Adt28RUgSLyj7Aydc4iXGFflBXczmfV91a8_A&oe=623C2C6E&_nc_sid=86f79a,2621976580230940071,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,https://scontent-lhr8-1.cdninstagram.com/v/t50.2886-16/220220982_1886916484806439_3639079997153457698_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=26Sq8RAdi1YAX9crcgj&edm=APU89FABAAAA&vs=17882176949400037_4263134890&_nc_vs=HBksFQAYJEdEWk9JQTBuTjh6Nkk3UUdBQ0syand2Nm00QXlia1lMQUFBRhUAAsgBABUAGCRHS3pMRXcyT0pNX2NCRlVLQUdpcFljSzJLaW9CYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbeuL6guYOyPxUCKAJDMywXQDr3S8an754YEmRhc2hfYmFzZWxpbmVfM192MREAde4HAA%3D%3D&ccb=7-4&oe=623BE7FE&oh=00_AT-TEX08Whmg5FicpiCkYKzxTOkuhe1COFWpMwb-ke6qYA&_nc_sid=86f79a,6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRjKewjDd8I/,"It’s not a bag, it’s the new Le Pliage® Green that’s made from recycled fibre that’s now in @longchamp stores (and online) in Singapore. Also, not a video of how it is actually made but you get the idea, right? 📽 #DoubleDucky for @bagaholicboy #LongchampSG",40,,"Singapore, Singapore",101630768023650,2021-07-20T12:44:10.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/220017932_3938257382966908_4824508132598615513_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=LZwgg773tKYAX9c3b6b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_czbzRlKtSk440bSL6sU9qmRovHdVvAutMQy9uqu2DMw&oe=624184C4&_nc_sid=86f79a,2621985498403349281,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRiQAs3DOVB/,"For those who love all things white, for those who love camellias and for those who love #Chanel. 📸 Image courtesy of @chanelofficial #CHANELFallWinter #comingsoon",59,,Singapore,105565836144069,2021-07-20T04:13:15.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/220305547_791299664901786_1642140564236244271_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=sHCZf2R-04wAX8JqHf4&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_HUPe8bzsNWx5BZ1Fb5rmVC9jwHiGgyYZefW7YOC0P4w&oe=6241953D&_nc_sid=86f79a,2621728349995459905,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRgUeUzDbdn/,The little one you know you’ll definitely want… 📸 Image courtesy of @chanelofficial #CHANELFallWinter #comingsoon,44,,Singapore,105565836144069,2021-07-19T10:13:46.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/219787658_561918738498581_4034239174531109799_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=4JDMq5SriF0AX_hyz6J&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8Wg2E6SExI8sBGWiKmsJysfqDzICYXhRyYAKDxCOZ3Rg&oe=62405AA3&_nc_sid=86f79a,2621185027975526247,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRYi92njaHZ/,"Where we all want to be shopping once borders finally reopen. Because dreaming is still encouraged, right? 📸 Images courtesy of @samaritaineparis #SamaritaineParis",48,,"Paris, France",101870431224971,2021-07-16T09:46:29.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/218204773_938163740061787_2927047467785620760_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4xMJAwNaTicAX_LjM9L&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_CEdJl1uA6X6ljcTxzrwa-EhZouZzN90ZWx6H8s9s25g&oe=6240602A&_nc_sid=86f79a,2618996963127668569,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRYi92njaHZ/,"Where we all want to be shopping once borders finally reopen. Because dreaming is still encouraged, right? 📸 Images courtesy of @samaritaineparis #SamaritaineParis",48,,"Paris, France",101870431224971,2021-07-16T09:46:29.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/217563522_662699768019250_4380632636890863464_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JFTH8zTEticAX-rXS6n&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT94eneBh7puuFoyswLA_juPaIKBLd10S5YcrzXpQ-3D2g&oe=62409500&_nc_sid=86f79a,2618996963144540143,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRTdySIDQdi/,"Quick #PSA courtesy of @dior. Their next #DiorAmour collection officially launches tomorrow at all Singapore boutiques, or you can call 1800-4159-990 if you prefer to shop from home. What do you love? 📸 Images courtesy of #Dior #tagafriend",44,,Singapore,105565836144069,2021-07-14T10:25:01.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/213676829_1098075154012178_927933325608751066_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=102&_nc_ohc=rCritA7ZBpsAX8ipFGG&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8GFbk2j4UT13jl9J5_iYNt7ZSXKHjzVTX3fOgGlG07-g&oe=6240BD29&_nc_sid=86f79a,2617566807217473378,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CROpu2fjhW4/,Don’t blink. Just stop and stare. @balenciaga 📽 #DoubleDucky for @bagaholicboy #Balenciaga,56,973,"Singapore, Singapore",101630768023650,2021-07-12T13:35:27.000Z,,,Video,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/213683924_378880056999548_7594834230935663699_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Fp4rhnsmApcAX-_IeQb&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8BFjKsqN7ksIA9CGXxH0DCNJdMaFUP6kWePUkQ18y7XA&oe=623C0228&_nc_sid=86f79a,2616211973063185848,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,https://scontent-lhr8-1.cdninstagram.com/v/t50.2886-16/217786867_1133113953840417_5018760122710985442_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=jDnZ1Kw1c3gAX_vfEC0&edm=APU89FABAAAA&vs=17913919099770392_490978168&_nc_vs=HBksFQAYJEdQTXBfd3doYmJXbWp3WUVBT0tLRmJlOU42WkZia1lMQUFBRhUAAsgBABUAGCRHSHA3eEF3b2lFb3haaXdCQUhxeXFJSXVWXzl2YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbA1q2%2B4v3KPxUCKAJDMywXQDNdsi0OVgQYEmRhc2hfYmFzZWxpbmVfM192MREAdeoHAA%3D%3D&ccb=7-4&oe=623C3FED&oh=00_AT8MtZjnEUjoEjttv4A3iy1_XmyiFV0Xfqe9BQRfzHrJ8g&_nc_sid=86f79a,74566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRECJ78jS5n/,Time to fall in love. Time for #DiorAmour. 📸 Image courtesy of @dior #DiorBookTote #comingsoon,30,1531,Singapore,105565836144069,2021-07-08T10:34:58.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/209994640_1085679191958731_1984730876951824372_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=bA3FOSrURfcAX8V3AP9&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8xXotiUT9yP2SWjbqgDLpJjS_UnQ7-uZ85A1RTMGidQw&oe=6240A5AB&_nc_sid=86f79a,2613223162716696167,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRDM_3LDFe2/,"Making their debut at @louisvuitton @theshoppesmbs tomorrow (9 July 2021), most everything from their #LVMENFW21 collection and then some, like the maple wood engraved skateboard. BTS not included. 📸 Images courtesy of #LouisVuitton #tagafriend",69,1502,Marina Bay Sands,1163295,2021-07-08T02:50:28.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/211437140_843697253223860_2687142437287431839_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=53lFGvC3BZcAX9CPjsq&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9606RCiLUmDurXVhCJPMyM2JfwuDZHYqmqgbxc6jtuWA&oe=624101F6&_nc_sid=86f79a,2612989370282484014,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRDM_3LDFe2/,"Making their debut at @louisvuitton @theshoppesmbs tomorrow (9 July 2021), most everything from their #LVMENFW21 collection and then some, like the maple wood engraved skateboard. BTS not included. 📸 Images courtesy of #LouisVuitton #tagafriend",69,1502,Marina Bay Sands,1163295,2021-07-08T02:50:28.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/211533904_1017648105728293_205665412794882202_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=MRUNkJJrQeIAX9Wj1VT&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8W3-zTbMtWKnlJjLdHjpmSJuwDBGy69TF_FTvGUtK56Q&oe=62417808&_nc_sid=86f79a,2612989370131315010,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CRDM_3LDFe2/,"Making their debut at @louisvuitton @theshoppesmbs tomorrow (9 July 2021), most everything from their #LVMENFW21 collection and then some, like the maple wood engraved skateboard. BTS not included. 📸 Images courtesy of #LouisVuitton #tagafriend",69,1502,Marina Bay Sands,1163295,2021-07-08T02:50:28.000Z,,true,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/213094868_340380274339536_6008719801076667848_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=BqQ7YfJwy28AX_TNW0t&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_l4HhL2ojUtLoCao6Nmkpcw9bu9zhV4PjI4qCZf2d4EQ&oe=62406129&_nc_sid=86f79a,2612989370114532290,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CQ-Hgn6DJ6Z/,"Quick #PSA, @gucci’s new #GucciDiana officially drops today in local boutiques, and you will find all 3 sizes (and many colours) at #Gucci @ion_orchard, @theshoppesmbs and @paragon.sg. 📽 #DoubleDucky for @bagaholicboy #happyshopping",50,,,,2021-07-06T03:29:24.000Z,,,Video,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/211510086_1139331029883346_857260679090484365_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_h68ia0LkkMAX_uBYpZ&edm=APU89FABAAAA&ccb=7-4&oh=00_AT93rJifTmejjSk2xoiIR5-d4gbgIeA1DvWaUKLEh8LrQQ&oe=623BF829&_nc_sid=86f79a,2611557862120136345,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,https://scontent-lhr8-2.cdninstagram.com/v/t50.2886-16/211369543_1639267792942733_4086247892932583204_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=MpHR03jAEkQAX-Ibzsv&edm=APU89FABAAAA&vs=17902992488058214_2730216139&_nc_vs=HBksFQAYJEdFY19tUXlOZG4zRzU5SUZBQ1JmYndyUFJMVTRia1lMQUFBRhUAAsgBABUAGCRHREo4cWd6SnNJV0Y3bHdBQU9BUDM3UFROT2dZYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbCzOextpLQPxUCKAJDMywXQEDVP3ztkWgYEmRhc2hfYmFzZWxpbmVfM192MREAdeoHAA%3D%3D&ccb=7-4&oe=623BFF0B&oh=00_AT9PZ90Abqqt0OGSuZ60_MfVAjnpvagGvJ-ZTKksIvC7iQ&_nc_sid=86f79a,33049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CQ8rPCvjKY0/,"Sometimes it’s just the little things that bring you the most joy. And in this case, quite literally too… @chanelofficial #CHANELCruise #CHANELMetiersdArt",42,1066,Singapore,105565836144069,2021-07-05T14:00:00.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/210260251_516745992709653_8035957927430187573_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ACqtuKGeyngAX-vU1TA&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_V17U9pXcZlYPR7Dy0zTTHZfNNOmnOoqemEmE66CuGHQ&oe=623FFD5D&_nc_sid=86f79a,2611152033705403956,2022-03-22T12:44:32.085Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CQ769uYjqHi/,A different kind of rainbow. Frosted gold with double balance wheel openworked and a gemstone rainbow bezel. In sizes 37MM and 41MM. Which will it be for you? 📸 Images courtesy of @audemarspiguet #RoyalOak,52,1251,Audemars Piguet,312023425905150,2021-07-05T06:58:12.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/210055727_863865737551395_3060930459620937681_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QgNhm1tQ9akAX-Bki-4&edm=APU89FABAAAA&ccb=7-4&oh=00_AT9d1RXg9riavM7eRsgWf93ftgwkvDo5adLm57P8CL9qrg&oe=62403DBB&_nc_sid=86f79a,2610939737381183970,2022-03-22T12:44:34.351Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
